SAMPLES,c1_11211,c1_12377,c1_14083,c1_14770,c1_15521,c1_16021,c1_8132,c1_8186,c1_8353,c1_8518,c1_9084,c2_10961,c2_12959,c2_14636,c2_1506,c2_15676,c2_16848,c2_1688,c2_18463,c2_22205,c2_23841,c2_26165,c2_26167,c2_26210,c2_26211,c2_2653,c2_28217,c2_31180,c2_32644,c2_34002,c2_35101,c2_35997,c2_36712,c2_37762,c2_40848,c2_41337,c2_44712,c2_45176,c2_45517,c2_48808,c2_49128,c2_50502,c2_5149,c2_52067,c2_52069,c2_55711,c2_56238,c2_57263,c2_57678,c2_8664
15060188,3,1,0,2,3,4,3,1,1,3,3,1,2,2,3,3,1,1,2,3,2,2,2,2,2,1,3,2,3,2,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,1
15060190,2,1,0,1,4,4,4,2,0,4,1,1,2,3,4,4,0,2,2,1,4,2,1,1,3,2,4,3,4,3,3,1,4,0,3,2,3,0,4,2,1,1,4,4,2,0,4,3,2,2
15060191,1,1,0,2,4,4,3,2,1,3,2,0,1,2,4,3,0,2,3,3,1,2,1,1,3,1,3,3,4,3,3,0,4,0,2,2,3,1,3,3,1,2,4,3,2,0,4,3,2,1
15060215,1,2,0,1,4,3,4,3,1,4,2,1,1,2,4,2,0,2,2,1,2,3,1,1,4,3,2,3,3,2,3,2,3,1,1,2,3,0,3,3,3,1,4,4,2,1,4,1,2,0
15060313,2,2,0,2,4,3,4,2,2,3,3,2,2,2,3,3,1,3,2,1,2,3,2,3,3,3,2,3,3,2,3,0,2,1,2,2,2,2,2,2,2,2,4,3,1,1,3,2,2,1
15060345,1,2,0,2,4,4,3,1,0,4,3,1,2,3,3,3,0,2,2,3,3,3,1,1,3,2,4,2,4,3,4,3,4,1,3,2,4,0,4,3,1,2,4,4,3,1,4,3,2,1
15060383,2,2,0,2,4,3,4,2,3,3,3,2,2,2,3,3,1,3,2,1,3,3,2,3,3,3,2,3,3,2,3,0,2,1,2,2,2,2,2,2,2,2,4,3,1,1,3,2,2,1
15060420,1,2,0,1,4,4,3,1,0,4,3,1,2,3,3,3,0,2,2,3,3,3,1,1,3,2,4,2,4,3,4,3,4,1,3,2,4,0,4,3,1,2,4,4,3,1,4,3,2,1
15060543,4,2,0,2,4,3,4,4,3,4,2,1,2,2,3,3,0,0,1,2,3,3,2,3,3,1,4,3,3,2,3,3,2,1,4,1,4,0,3,3,3,0,NA,3,2,0,3,1,0,2
15060570,4,2,0,1,4,4,4,2,1,4,1,0,2,4,2,0,1,1,1,1,3,4,2,3,3,0,3,3,3,3,4,3,4,1,4,2,3,1,3,3,1,1,4,3,1,1,3,3,3,2
15060797,2,2,1,0,4,3,4,1,2,4,1,2,1,2,2,3,0,1,1,1,1,3,1,2,2,1,3,1,4,3,2,3,3,1,4,1,4,0,3,2,1,1,4,2,2,0,2,2,1,1
15060846,2,2,0,0,4,4,4,3,2,3,0,0,2,3,4,3,2,2,2,2,2,2,2,3,2,2,2,4,3,2,4,4,2,2,3,1,3,1,2,2,1,0,4,2,2,0,4,2,3,1
15060907,4,2,0,1,4,4,4,1,2,4,1,1,3,3,2,1,1,1,1,0,3,4,1,3,2,1,3,3,2,4,4,3,4,2,2,2,3,2,3,2,1,2,3,4,0,1,NA,4,4,1
15060909,2,1,0,1,4,4,3,0,0,4,3,3,3,1,4,3,1,0,2,3,0,3,1,2,2,2,1,2,3,1,4,2,2,2,3,2,3,0,2,2,2,2,4,1,2,0,4,3,1,2
15060910,1,3,0,1,4,4,4,2,2,4,1,2,2,1,4,2,1,2,2,2,2,3,1,2,3,2,3,1,4,2,3,2,4,1,2,1,3,1,3,2,3,1,4,2,1,1,4,3,3,0
15061007,2,1,0,2,3,4,4,3,2,4,0,0,2,3,4,2,1,2,0,1,3,2,3,2,4,1,2,4,4,3,3,2,2,1,4,1,4,2,4,0,2,2,4,4,0,0,4,4,2,2
15061011,3,2,0,3,4,4,4,1,1,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,1,4,3,1,0,4,3,1,1
15061122,2,2,0,0,4,4,4,3,2,3,0,0,2,3,4,3,2,2,2,2,2,2,2,3,2,2,2,4,2,2,4,4,2,2,3,1,3,1,2,2,1,0,4,2,2,0,4,2,3,1
15061204,4,2,0,1,NA,2,4,0,4,4,1,0,2,3,2,2,3,0,1,4,1,3,1,2,2,3,2,4,4,3,4,3,1,1,3,3,4,0,2,2,1,1,3,3,2,1,2,2,3,3
15061213,2,1,0,1,4,4,3,2,0,3,2,2,3,2,4,2,2,1,1,3,2,3,1,1,3,3,1,2,3,1,3,3,3,2,4,2,3,1,3,2,2,2,3,2,1,1,4,2,2,1
15061215,2,1,0,1,4,4,3,2,0,3,2,2,3,2,4,2,2,1,1,3,2,3,1,1,3,3,1,2,3,1,3,3,3,2,4,2,3,1,3,2,2,2,3,2,1,1,4,2,2,1
15061216,4,2,1,1,3,3,4,0,3,4,1,0,2,1,3,3,1,0,0,3,4,3,1,2,2,0,3,4,4,2,4,3,3,1,2,3,4,0,3,2,2,1,4,3,1,0,3,4,1,3
15061225,1,2,0,1,4,3,4,3,2,4,2,1,1,2,4,2,0,2,2,1,2,3,1,1,4,3,2,3,3,2,3,2,3,1,1,2,3,0,3,3,3,1,4,4,2,1,4,1,2,0
15061226,2,2,0,2,3,4,4,1,1,4,2,1,1,2,3,2,1,0,1,2,4,4,1,2,2,0,3,3,4,2,4,4,3,2,4,2,2,2,3,3,2,2,4,4,2,1,3,3,3,2
15061237,4,2,0,2,4,3,4,4,3,4,2,1,2,2,3,3,0,0,1,2,3,3,2,3,3,1,4,3,3,2,3,3,2,1,4,1,4,1,3,3,3,0,NA,3,2,0,3,1,0,2
15061256,3,1,0,1,4,3,4,2,2,4,2,0,2,2,2,4,0,0,1,1,2,2,3,2,3,2,4,4,4,4,2,3,3,0,4,3,3,1,4,3,1,2,4,4,3,0,2,2,1,1
15061257,4,3,1,3,3,2,4,4,3,4,2,0,2,2,4,3,0,0,1,2,4,1,3,4,3,0,4,3,4,1,4,4,2,3,3,2,3,1,3,4,1,1,NA,3,2,0,4,3,2,1
15061258,2,3,0,2,4,3,4,2,0,4,1,1,2,2,3,3,1,2,3,2,3,2,2,3,3,1,3,4,4,4,3,3,3,0,2,1,3,1,3,2,1,2,4,3,1,1,3,2,1,0
15061259,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061261,3,2,0,3,4,4,4,1,1,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,2,4,3,1,0,4,3,1,1
15061262,1,1,0,2,3,4,3,2,1,2,2,2,1,3,4,3,1,0,1,2,1,3,1,1,3,1,2,2,4,3,4,0,4,2,3,2,4,1,3,1,2,1,3,3,3,0,4,3,2,1
15061263,1,0,0,3,3,4,3,3,2,2,0,2,0,3,4,4,0,0,0,3,1,4,0,0,4,0,1,3,4,3,4,0,4,2,3,3,4,1,2,2,3,1,NA,3,3,0,4,3,1,2
15061264,1,1,0,2,3,4,3,2,1,2,2,2,1,3,4,3,1,1,1,2,1,3,1,1,3,2,2,2,3,2,NA,1,4,2,2,2,4,1,3,2,2,1,3,3,3,NA,4,2,2,1
15061265,3,3,0,2,4,4,3,2,2,3,0,0,3,3,3,3,0,2,3,3,3,3,1,1,3,1,3,3,4,3,4,3,3,1,4,1,3,0,4,2,1,2,4,4,2,1,3,3,1,1
15061270,2,2,0,2,4,4,4,1,1,3,1,1,3,2,4,3,0,2,3,3,4,1,2,2,2,1,3,3,3,3,4,2,4,0,2,0,3,1,4,3,1,2,3,4,3,1,4,3,1,0
15061271,2,3,2,1,4,4,4,1,0,4,2,1,4,1,2,2,0,2,2,1,3,2,1,2,2,2,4,1,3,4,3,0,4,0,3,2,4,0,4,2,1,1,4,3,1,1,2,4,2,2
15061273,3,3,0,2,4,4,3,2,1,3,0,0,3,3,3,3,0,2,3,3,3,3,1,1,3,1,3,3,4,3,4,3,3,1,4,1,3,0,4,2,1,2,4,4,2,1,3,3,1,1
15061274,2,3,0,1,3,4,3,1,1,3,2,1,2,3,4,3,1,2,0,1,2,4,0,1,3,1,3,2,4,2,4,2,3,1,4,1,3,1,4,1,3,2,3,2,1,1,4,1,1,2
15061277,2,1,1,1,4,4,4,3,1,4,2,1,4,2,3,3,1,1,1,2,1,4,1,2,3,3,3,2,4,3,3,2,1,2,3,1,4,2,2,2,1,3,4,2,1,1,4,3,1,1
15061279,1,1,1,1,4,4,4,1,1,3,3,0,3,1,3,3,0,1,2,2,3,1,2,2,2,2,4,3,3,3,3,1,4,0,2,2,3,0,4,3,2,2,4,3,2,0,3,3,1,0
15061281,2,1,0,1,4,4,3,2,0,3,2,2,3,2,4,2,2,1,1,3,2,3,1,1,3,3,2,2,3,1,3,3,3,2,4,2,3,1,3,2,2,2,3,2,1,1,4,2,2,2
15061283,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,1,4,4,3,1,4,2,2,0
15061286,2,3,2,1,4,4,4,1,0,4,3,1,4,1,2,2,0,2,2,1,3,2,1,2,2,2,4,1,3,4,3,0,4,0,3,2,4,0,4,2,1,1,4,3,1,1,2,4,2,2
15061288,2,1,0,1,4,4,3,2,0,3,3,2,3,2,4,2,2,1,1,3,2,3,1,1,3,3,1,2,3,1,3,3,3,2,4,2,3,1,3,3,2,2,3,2,1,1,4,2,2,1
15061289,2,1,0,1,4,4,3,2,0,3,2,2,3,2,4,2,2,1,1,3,2,3,1,1,3,3,1,2,3,1,3,3,3,2,4,2,3,1,3,2,2,2,3,2,1,1,4,2,2,1
15061290,1,3,0,2,4,3,4,3,2,3,2,1,3,3,3,3,2,2,2,2,1,2,1,2,2,2,3,1,4,1,3,2,2,1,3,2,4,1,2,3,3,1,3,2,1,0,3,4,3,2
15061291,3,1,1,2,NA,4,4,1,1,4,1,2,2,1,3,4,0,0,0,4,4,2,2,2,2,0,2,2,3,4,4,1,3,1,3,0,4,0,4,2,1,1,3,4,3,1,4,3,0,0
15061293,2,2,0,1,3,4,2,0,1,3,0,2,2,0,3,3,0,1,1,3,4,1,3,2,2,0,3,3,4,3,2,4,3,2,3,2,4,0,4,2,2,2,4,4,1,1,3,2,1,0
15061295,2,1,0,1,4,4,2,1,1,4,0,1,0,0,3,4,0,1,2,3,3,3,2,1,4,1,3,4,3,3,1,3,3,3,3,2,3,1,4,2,2,2,4,3,0,1,3,3,1,0
15061296,2,2,0,1,3,4,3,1,0,3,2,0,0,1,3,3,0,2,2,2,4,2,2,2,2,0,3,2,2,3,4,1,3,1,4,0,3,0,4,1,3,1,3,4,2,0,3,3,2,1
15061297,3,1,0,1,4,3,4,2,2,4,2,0,2,2,2,4,0,0,1,1,2,2,3,2,3,2,4,4,4,4,2,3,3,0,4,3,3,1,4,3,1,2,4,4,3,0,2,2,1,1
15061298,3,2,1,2,4,4,4,0,0,2,3,2,2,2,4,2,0,1,3,2,3,1,3,3,1,1,3,4,4,4,4,2,3,0,4,3,4,0,4,1,1,0,4,4,3,0,4,3,2,1
15061300,2,1,0,1,4,4,3,2,0,3,0,0,2,2,3,2,0,1,0,3,4,2,1,1,3,0,2,3,4,3,3,2,3,2,4,1,4,0,4,4,3,2,3,4,3,1,3,3,1,1
15061301,3,2,1,2,4,4,4,0,0,2,2,2,2,2,4,2,0,1,3,2,3,1,3,3,1,1,3,4,4,4,4,2,3,0,4,3,4,0,4,1,1,0,4,4,3,0,4,3,2,1
15061302,1,2,0,0,3,4,3,2,0,3,2,1,2,3,4,4,0,1,1,2,4,1,3,3,1,2,1,2,2,4,4,1,4,1,4,3,4,2,4,3,2,0,3,4,3,0,4,3,1,0
15061303,2,1,0,1,4,4,3,0,0,4,3,3,3,1,4,3,1,0,2,3,0,3,1,2,2,2,1,2,3,1,4,2,2,2,3,2,3,0,2,2,2,2,4,1,2,0,4,3,2,2
15061305,1,1,0,1,3,4,3,0,1,3,2,1,1,3,4,4,0,0,0,2,2,3,2,3,2,0,3,2,3,2,4,3,3,1,3,2,3,1,4,3,1,0,4,3,3,1,4,3,1,1
15061307,2,2,0,1,4,3,4,3,1,2,2,1,4,2,4,3,1,2,1,1,3,1,2,3,3,2,2,4,4,3,3,3,4,1,4,0,2,2,3,3,2,1,4,4,1,1,4,3,1,1
15061312,2,1,1,2,NA,4,4,1,1,4,1,2,2,1,3,4,0,0,0,4,4,2,2,2,2,0,2,2,3,4,4,1,3,1,3,0,4,0,4,2,1,1,3,4,3,1,4,3,0,0
15061313,1,1,0,2,4,4,3,2,1,3,2,0,1,2,4,3,0,2,3,3,1,2,1,1,3,1,3,3,4,3,3,0,4,0,2,2,3,1,3,3,1,2,4,3,2,0,4,3,2,1
15061314,2,2,0,0,3,4,4,1,1,3,3,1,3,2,3,2,0,2,1,1,3,3,1,2,2,1,4,3,4,3,3,2,4,0,3,1,4,0,4,1,2,2,4,3,2,0,3,3,2,1
15061317,1,1,0,2,3,4,3,2,2,2,2,2,1,3,4,3,1,0,1,2,1,3,1,1,3,1,2,2,4,3,4,0,4,2,3,2,4,1,3,1,2,1,3,3,3,0,4,3,2,1
15061320,3,3,1,3,3,4,4,3,3,3,2,3,4,2,4,1,1,1,1,2,2,1,4,4,3,2,1,3,2,1,4,3,3,2,4,4,2,1,3,3,3,1,4,2,3,0,4,3,1,2
15061323,1,2,0,1,4,3,4,3,2,4,2,1,1,2,4,2,0,2,2,1,2,3,1,1,4,3,2,3,3,2,2,2,3,1,1,2,3,0,3,3,3,1,4,4,2,1,4,1,2,0
15061324,3,1,0,1,4,4,3,3,1,3,3,1,3,1,2,3,0,1,4,2,1,1,3,3,3,1,3,1,4,0,4,3,1,NA,4,1,4,1,3,3,2,2,4,3,3,1,3,4,1,1
15061327,3,2,0,3,4,4,4,1,2,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,2,4,3,1,0,4,3,1,1
15061329,2,2,1,3,3,4,3,1,0,4,2,2,2,3,3,4,0,2,1,3,4,2,3,3,2,2,3,3,4,3,4,2,2,1,4,2,4,1,4,2,1,0,3,4,4,2,4,3,0,1
15061330,0,2,1,0,4,3,3,2,1,3,1,2,2,3,4,2,2,0,2,1,3,3,1,2,2,1,3,1,4,2,4,1,3,1,3,3,4,3,2,3,2,0,4,4,3,0,4,2,1,1
15061331,4,1,0,1,3,4,3,3,0,3,3,0,2,4,4,2,0,0,1,2,3,2,1,2,2,0,3,3,4,4,3,1,3,2,3,2,4,0,4,1,1,1,4,3,2,1,4,2,1,2
15061335,2,2,0,0,4,4,3,1,2,4,1,1,2,3,4,2,0,0,2,1,4,2,2,2,2,2,3,3,3,3,3,1,3,1,3,2,3,0,4,2,2,0,4,4,2,1,4,3,2,0
15061336,1,2,0,3,4,4,4,0,2,4,1,2,4,3,4,3,0,0,1,2,3,2,2,2,2,2,3,2,4,3,4,2,3,1,3,2,3,0,4,4,1,2,4,3,2,1,4,2,2,1
15061340,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061342,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,1,4,4,3,1,4,2,2,0
15061344,1,1,0,2,3,4,4,2,2,3,2,1,3,3,4,4,0,1,1,2,3,2,3,3,2,3,3,4,2,3,4,4,3,1,3,1,3,2,2,4,1,2,4,4,2,NA,4,1,2,1
15061345,1,2,0,1,4,4,3,1,0,4,3,1,2,3,3,3,0,2,2,3,3,3,1,1,3,2,4,2,4,3,4,3,4,1,3,2,4,0,4,3,1,1,4,4,3,1,4,3,2,1
15061346,1,2,0,1,4,4,3,1,0,4,3,1,2,3,3,3,0,2,2,3,3,3,1,1,3,2,4,2,4,3,4,3,4,1,3,2,4,0,4,3,1,1,4,4,3,1,4,3,2,1
15061347,2,2,0,1,4,3,3,3,1,4,0,1,0,2,3,3,1,2,3,2,3,2,3,2,4,0,3,4,4,2,3,1,1,2,3,1,4,2,4,2,2,1,4,3,1,1,3,4,2,1
15061349,3,2,0,1,4,4,3,1,0,4,2,0,2,3,4,3,0,0,1,2,3,3,1,2,2,1,4,4,4,3,2,2,3,1,3,3,4,0,4,0,2,1,4,3,1,0,4,2,2,2
15061352,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061353,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,1,4,4,3,1,4,2,2,0
15061355,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,1,4,4,3,1,4,2,2,0
15061360,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,1,4,4,3,1,4,2,2,0
15061364,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,2,4,4,3,1,4,2,2,0
15061365,2,1,0,1,4,4,3,2,0,3,2,2,3,2,4,2,2,1,1,3,2,3,1,1,3,3,1,2,3,1,3,3,3,2,4,2,3,1,3,2,2,2,3,2,1,1,4,2,2,1
15061367,2,1,0,1,4,4,3,2,0,3,2,2,3,2,4,2,2,1,1,3,2,3,1,1,3,3,1,2,3,1,3,3,3,2,4,2,3,1,3,2,2,2,3,2,1,1,4,2,2,1
15061368,2,2,0,1,3,4,3,1,0,3,3,2,3,2,4,4,0,3,2,2,3,4,0,0,4,2,2,1,4,3,3,2,4,1,2,2,4,0,4,3,0,1,3,4,3,0,4,4,1,2
15061369,2,2,0,1,3,4,3,1,0,3,3,2,3,2,4,4,0,3,2,2,3,4,0,0,4,2,2,1,4,3,3,2,4,1,2,2,4,0,4,3,0,1,3,4,3,0,4,4,1,2
15061370,1,2,0,1,4,4,3,1,0,4,3,1,2,3,3,3,0,2,2,3,3,3,1,1,3,2,4,2,4,3,4,3,4,1,3,2,4,0,4,3,1,2,4,4,3,1,4,3,2,1
15061377,3,2,0,3,4,4,4,1,1,3,1,0,3,3,4,3,0,1,1,3,3,2,1,1,3,2,4,3,4,3,3,1,3,0,3,3,3,0,4,3,0,1,4,3,1,0,4,3,1,1
15061378,2,2,0,0,4,4,3,1,1,4,1,1,2,3,4,2,0,0,2,1,4,2,2,2,2,2,3,3,3,3,3,1,3,1,3,2,3,0,4,2,2,0,4,4,2,1,4,3,2,0
15061380,2,2,0,1,4,3,3,3,1,4,0,1,0,2,3,3,1,2,3,2,3,2,3,2,4,0,3,4,4,2,3,1,1,2,3,1,4,2,4,1,2,1,4,3,1,1,3,4,2,1
15061382,1,2,0,1,4,3,4,3,2,4,2,1,1,2,4,2,0,2,2,1,2,3,1,1,4,3,2,3,3,2,3,2,3,1,1,2,3,0,3,3,3,1,4,4,2,1,4,1,2,0
15061383,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,2,4,4,3,1,4,2,2,0
15061384,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061385,3,1,0,2,3,4,3,1,0,3,2,1,2,2,3,3,0,1,1,4,3,2,2,2,2,0,3,2,4,3,4,1,3,2,2,2,4,0,4,1,2,0,3,3,2,0,3,3,1,0
15061386,2,2,0,1,3,4,3,1,0,3,3,2,3,2,4,4,0,3,2,2,3,4,0,0,4,2,2,1,4,3,3,2,4,1,2,2,4,0,4,3,0,1,3,4,3,0,4,4,1,2
15061388,4,1,0,1,3,4,4,1,2,3,2,2,3,1,4,3,0,0,1,3,3,2,2,2,2,0,3,2,4,3,4,2,4,0,3,1,4,0,4,2,1,2,4,3,3,0,4,2,1,0
15061389,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061390,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061392,4,1,1,0,4,3,4,3,2,4,2,0,1,1,3,2,0,1,0,3,4,3,2,3,2,2,4,3,3,1,4,3,4,3,4,3,3,0,4,3,3,2,3,4,1,0,3,2,1,3
15061394,1,1,0,2,3,4,3,2,1,2,2,2,1,3,4,3,1,0,1,2,1,3,1,1,3,1,2,2,4,3,4,0,4,2,3,2,4,1,3,1,2,1,3,3,3,0,4,3,2,1
15061396,1,1,0,2,3,4,3,2,1,2,2,2,1,3,4,3,1,0,1,2,1,3,1,1,3,1,2,2,4,3,4,0,4,2,3,2,4,1,3,1,2,1,3,3,3,0,4,3,2,1
15061404,0,2,0,1,4,4,3,1,0,3,3,1,2,2,3,2,0,2,2,2,4,3,1,3,1,1,4,3,4,3,3,1,3,1,3,2,3,1,4,2,3,0,4,4,3,0,3,3,0,2
15061406,2,1,0,2,3,4,3,1,0,3,1,1,2,2,4,3,0,1,2,3,4,2,2,2,2,1,3,3,4,3,4,3,2,1,3,2,3,0,4,2,1,1,4,4,3,1,4,2,2,0
15061410,1,4,0,2,4,3,3,1,1,4,3,3,3,0,4,2,1,1,3,2,3,0,4,4,0,2,2,1,4,2,3,1,2,2,4,2,2,2,3,2,3,2,4,4,1,0,4,3,1,1
